property_id,cutoff_date,group_id,facet,importance,daysSince,stalenessScore,mentionRate,matchedReviewRate,meanCosMatchedReviews,validatedConflictScore,validatedConflictCount,preCutoffReviewCount,listingTextPresent,listingText,reliabilityClass,future_conflict_max,future_support_rate,future_first_mention_days,future_freshness_relief,recent_review_text,recent_review_date,draft_review,draft_sentiment,overall_rating,heuristicScore,split,z_future_conflict_max,z_future_support_rate,z_future_freshness_relief,utility,reliability_high,reliability_medium,learned_linear_score,learned_tree_score
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2023-07-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2023-07-31,check_out,-0.010374848108234634,0.4335928391745342,0.8090164017012407,-1.3040926164394877,-1.3040926164394877,-1.2844535439216054,-1.0368902117529226,-0.9175418212594598,-1.861249684160763,True,check_out_time: 11:00 AM | check_out_policy: Check-out before 11:00 AM; Late check-out subject to availability,medium,0.0,0.0,180,0.0,"günstig gelegenes schönes |MASK|, trotz restaurant unten sehr ruhig. sauberes sehr gepflegtes zimmer, sehr freundliche zuvorkommende besitzerin. es fehlte uns an nichts. nur zu empfehlen!",2023-07-30,"günstig gelegenes schönes |MASK|, trotz restaurant unten sehr ruhig. sauberes sehr gepflegtes zimmer, sehr freundliche zuvorkommende besitzerin.",positive,5.0,0.537063,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,-3.2522181779399544,3.2522181779399544,-0.9747360194399299,-1.5474209909205632
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2023-07-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2023-07-31,amenities_breakfast,0.58131912084349,0.4335928391745342,0.8090164017012407,0.12188997435826956,0.12188997435826956,-1.5045541736115866,-1.0368902117529226,-0.9175418212594598,-1.861249684160763,True,"property_description: hotel in bochum with free parking. along with a restaurant, this smoke-free hotel has dry cleaning and free newspapers. free wifi in public areas and free self parking are also provided. other amenities include a garden. . hotel |MASK| |MASK| offers 18 accommodations with complimentary bottled water and slippers. flat-screen televisions come with cable channels. bathrooms include showers, complimentary toiletries, and hair dryers. <p>guests can surf the web using the complimentary wireless internet access. business-friendly amenities include desks and phones. housekeeping is provided daily. </p>. the recreational activities listed below are available either on site or nearby; fees may apply. | popular_amenities_list: breakfast_available; free_parking; housekeeping; internet; laundry; no_smoking; outdoor_space; restaurant | property_amenity_food_and_drink: 1 restaurant; cooked-to-order breakfast available for a fee weekdays 6:30 am–10:00 am: eur 4.5-14 for adults and eur 4.5-14 for children",high,0.0,0.0,180,0.0,"günstig gelegenes schönes |MASK|, trotz restaurant unten sehr ruhig. sauberes sehr gepflegtes zimmer, sehr freundliche zuvorkommende besitzerin. es fehlte uns an nichts. nur zu empfehlen!",2023-07-30,"günstig gelegenes schönes |MASK|, trotz restaurant unten sehr ruhig. sauberes sehr gepflegtes zimmer, sehr freundliche zuvorkommende besitzerin.",positive,5.0,0.539412,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,0.307482445914323,-0.30748244591432294,1.1430375762516911,-0.9517368365071619
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-01-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-01-31,check_in,1.0743974283032596,1.7601435759817672,2.8950647034670416,-1.1375973963600792,-1.1375973963600792,1.8776464607541712,-1.0368902117529226,-0.9175418212594598,-1.838693976731739,True,check_in_start_time: noon | check_in_end_time: 11:00 PM | check_in_instructions: guests planning to arrive outside of normal check-in hours must contact the property in advance for check-in instructions and key retrieval information; front desk staffed during limited hours; if you are planning to arrive after 6 pm please contact the property in advance using the information on the booking confirmation; information provided by the property may be translated using automated translation tools; the front desk is open daily from 7 am - 6:00 pm; to make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation,medium,0.0,0.0,180,0.0,gemütliche unterkunft zum fairen preis,2024-01-25,gemütliche unterkunft zum fairen preis,neutral,4.0,0.674855,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,-3.2522181779399544,3.2522181779399544,1.3368360206712384,-1.9365865754536788
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-01-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-01-31,check_out,-0.010374848108234634,1.7601435759817672,2.8950647034670416,-1.3099689183246432,-1.3099689183246432,-1.2844535439216054,-1.0368902117529226,-0.9175418212594598,-1.838693976731739,True,check_out_time: 11:00 AM | check_out_policy: Check-out before 11:00 AM; Late check-out subject to availability,medium,0.0,0.0,180,0.0,gemütliche unterkunft zum fairen preis,2024-01-25,gemütliche unterkunft zum fairen preis,neutral,4.0,0.663169,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,-3.2522181779399544,3.2522181779399544,1.3692378597742678,-1.058867018029882
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-01-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-01-31,amenities_breakfast,0.58131912084349,1.7601435759817672,2.8950647034670416,0.06900325739186906,0.06900325739186906,-1.5045541736115866,-1.0368902117529226,-0.9175418212594598,-1.838693976731739,True,"property_description: hotel in bochum with free parking. along with a restaurant, this smoke-free hotel has dry cleaning and free newspapers. free wifi in public areas and free self parking are also provided. other amenities include a garden. . hotel |MASK| |MASK| offers 18 accommodations with complimentary bottled water and slippers. flat-screen televisions come with cable channels. bathrooms include showers, complimentary toiletries, and hair dryers. <p>guests can surf the web using the complimentary wireless internet access. business-friendly amenities include desks and phones. housekeeping is provided daily. </p>. the recreational activities listed below are available either on site or nearby; fees may apply. | popular_amenities_list: breakfast_available; free_parking; housekeeping; internet; laundry; no_smoking; outdoor_space; restaurant | property_amenity_food_and_drink: 1 restaurant; cooked-to-order breakfast available for a fee weekdays 6:30 am–10:00 am: eur 4.5-14 for adults and eur 4.5-14 for children",high,0.0,0.0,180,0.0,gemütliche unterkunft zum fairen preis,2024-01-25,gemütliche unterkunft zum fairen preis,neutral,4.0,0.665968,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,0.307482445914323,-0.30748244591432294,3.4431237281345086,-0.09404755903696244
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-06-30,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-06-30,check_in,1.0743974283032596,2.8487803219485723,3.393614525685961,-1.1450112252617808,-1.1450112252617808,1.8776464607541712,-1.0368902117529226,-0.9175418212594598,-1.8236568384457228,True,check_in_start_time: noon | check_in_end_time: 11:00 PM | check_in_instructions: guests planning to arrive outside of normal check-in hours must contact the property in advance for check-in instructions and key retrieval information; front desk staffed during limited hours; if you are planning to arrive after 6 pm please contact the property in advance using the information on the booking confirmation; information provided by the property may be translated using automated translation tools; the front desk is open daily from 7 am - 6:00 pm; to make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation,medium,0.0,0.0,180,0.0,"the owner of hotel was very friendly,she help us getting another room without question",2024-06-29,"the owner of hotel was very friendly,she help us getting another room without question",positive,5.0,0.705051,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,-3.2522181779399544,3.2522181779399544,1.695831728191407,-1.493503329697556
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-06-30,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-06-30,check_out,-0.010374848108234634,2.8487803219485723,3.393614525685961,-1.313675832775494,-1.313675832775494,-1.2844535439216054,-1.0368902117529226,-0.9175418212594598,-1.8236568384457228,True,check_out_time: 11:00 AM | check_out_policy: Check-out before 11:00 AM; Late check-out subject to availability,medium,0.0,0.09090909090909091,163,0.094444,"the owner of hotel was very friendly,she help us getting another room without question",2024-06-29,"the owner of hotel was very friendly,she help us getting another room without question",positive,5.0,0.693329,train,-0.3378440650425384,0.003011970773876947,-0.05810284208757332,-0.3929349363562348,-3.2522181779399544,3.2522181779399544,1.7316942483026458,-0.32765620748005037
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-06-30,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-06-30,amenities_breakfast,0.58131912084349,2.8487803219485723,3.393614525685961,0.03564102733421153,0.03564102733421153,-1.5045541736115866,-1.0368902117529226,-0.9175418212594598,-1.8236568384457228,True,"property_description: hotel in bochum with free parking. along with a restaurant, this smoke-free hotel has dry cleaning and free newspapers. free wifi in public areas and free self parking are also provided. other amenities include a garden. . hotel |MASK| |MASK| offers 18 accommodations with complimentary bottled water and slippers. flat-screen televisions come with cable channels. bathrooms include showers, complimentary toiletries, and hair dryers. <p>guests can surf the web using the complimentary wireless internet access. business-friendly amenities include desks and phones. housekeeping is provided daily. </p>. the recreational activities listed below are available either on site or nearby; fees may apply. | popular_amenities_list: breakfast_available; free_parking; housekeeping; internet; laundry; no_smoking; outdoor_space; restaurant | property_amenity_food_and_drink: 1 restaurant; cooked-to-order breakfast available for a fee weekdays 6:30 am–10:00 am: eur 4.5-14 for adults and eur 4.5-14 for children",high,0.0,0.18181818181818182,31,0.827778,"the owner of hotel was very friendly,she help us getting another room without question",2024-06-29,"the owner of hotel was very friendly,she help us getting another room without question",positive,5.0,0.696412,train,-0.3378440650425384,1.221066772046639,3.679272841754275,4.562495548758376,0.307482445914323,-0.30748244591432294,3.7778946685972135,2.043406767668084
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-07-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-07-31,check_in,1.0743974283032596,3.0722752830410953,3.393614525685961,-1.1622218994978741,-1.1622218994978741,1.8776464607541712,-1.0368902117529226,-0.9175418212594598,-1.7860639927306823,True,check_in_start_time: noon | check_in_end_time: 11:00 PM | check_in_instructions: guests planning to arrive outside of normal check-in hours must contact the property in advance for check-in instructions and key retrieval information; front desk staffed during limited hours; if you are planning to arrive after 6 pm please contact the property in advance using the information on the booking confirmation; information provided by the property may be translated using automated translation tools; the front desk is open daily from 7 am - 6:00 pm; to make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation,medium,0.0,0.0,180,0.0,"angenehmer aufenthalt, nettes personal und super frühstück",2024-07-31,"angenehmer aufenthalt, nettes personal und super frühstück",positive,5.0,0.705215,train,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,-3.2522181779399544,3.2522181779399544,1.6231125824049872,-1.3808644780833443
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-07-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-07-31,check_out,-0.010374848108234634,3.0722752830410953,3.393614525685961,-1.3222811698935408,-1.3222811698935408,-1.2844535439216054,-1.0368902117529226,-0.9175418212594598,-1.7860639927306823,True,check_out_time: 11:00 AM | check_out_policy: Check-out before 11:00 AM; Late check-out subject to availability,medium,0.0,0.16666666666666666,132,0.266667,"angenehmer aufenthalt, nettes personal und super frühstück",2024-07-31,"angenehmer aufenthalt, nettes personal und super frühstück",positive,5.0,0.693412,train,-0.3378440650425384,1.0180576385011786,0.8196173405281169,1.4998309139867572,-3.2522181779399544,3.2522181779399544,1.667008826285284,0.5253527744829715
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-07-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-07-31,amenities_breakfast,0.58131912084349,-0.5541106985569382,-0.7437283972926212,0.1182522636674589,0.1182522636674589,-1.4725869280410786,-1.0368902117529226,-0.9175418212594598,-1.7860639927306823,True,"property_description: hotel in bochum with free parking. along with a restaurant, this smoke-free hotel has dry cleaning and free newspapers. free wifi in public areas and free self parking are also provided. other amenities include a garden. . hotel |MASK| |MASK| offers 18 accommodations with complimentary bottled water and slippers. flat-screen televisions come with cable channels. bathrooms include showers, complimentary toiletries, and hair dryers. <p>guests can surf the web using the complimentary wireless internet access. business-friendly amenities include desks and phones. housekeeping is provided daily. </p>. the recreational activities listed below are available either on site or nearby; fees may apply. | popular_amenities_list: breakfast_available; free_parking; housekeeping; internet; laundry; no_smoking; outdoor_space; restaurant | property_amenity_food_and_drink: 1 restaurant; cooked-to-order breakfast available for a fee weekdays 6:30 am–10:00 am: eur 4.5-14 for adults and eur 4.5-14 for children",high,0.0,0.16666666666666666,132,0.0,"angenehmer aufenthalt, nettes personal und super frühstück",2024-07-31,"angenehmer aufenthalt, nettes personal und super frühstück",positive,5.0,0.445479,train,-0.3378440650425384,1.0180576385011786,-0.5394288259977146,0.14078474746092562,0.307482445914323,-0.30748244591432294,-0.6107093410148039,-0.5704406725555742
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2024-08-31,9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f|2024-08-31,check_in,1.0743974283032596,3.2957702441336183,3.393614525685961,-1.1717303710065274,-1.1717303710065274,1.8776464607541712,-1.0368902117529226,-0.9175418212594598,-1.7635082853016582,True,check_in_start_time: noon | check_in_end_time: 11:00 PM | check_in_instructions: guests planning to arrive outside of normal check-in hours must contact the property in advance for check-in instructions and key retrieval information; front desk staffed during limited hours; if you are planning to arrive after 6 pm please contact the property in advance using the information on the booking confirmation; information provided by the property may be translated using automated translation tools; the front desk is open daily from 7 am - 6:00 pm; to make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation,medium,0.0,0.0,180,0.0,"nice quiet suburban hotel with excellent transport link 5min to city centre and university 

wifi was being repaired but there was an open neighbourhood wifi suite which was adequate",2024-08-16,nice quiet suburban hotel with excellent transport link 5min to city centre and university wifi was being repaired but there was an open neighbourhood wifi suite which was adequate,neutral,4.0,0.705306,test,-0.3378440650425384,-1.2150428304988852,-0.5394288259977146,-2.0923157215391384,-3.2522181779399544,3.2522181779399544,1.557584017100973,-1.3808644780833443
